"idPlayer","namePlayer","yearSeason","ppg_20_ind","rpg_10_ind","apg_8_ind","all_NBA1_ind","all_NBA2_ind","all_NBA3_ind","ppg_top5_ind","ppg_leader_ind","rpg_top5_ind","rpg_leader_ind","apg_top5_ind","apg_leader_ind","start_41_games_ind","start_62_games_ind","all_star_ind","win_award_mvp","win_award_roy","win_award_dpoy","win_award_smoy","win_award_mip","received_votes_mvp","received_votes_roy","received_votes_dpoy","received_votes_smoy","received_votes_mip","start_season","partition_col","numberOverallPick","age","years_since_draft"
1894,"Corey Maggette",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000-10-01,"training",13,20.8870636550308,2
1894,"Corey Maggette",2002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2001-10-01,"training",13,21.886379192334,3
1894,"Corey Maggette",2003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2002-10-01,"training",13,22.8856947296372,4
1894,"Corey Maggette",2004,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2003-10-01,"validation",13,23.8850102669405,5
1894,"Corey Maggette",2005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2004-10-01,"training",13,24.8870636550308,6
1894,"Corey Maggette",2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-10-01,"training",13,25.886379192334,7
1894,"Corey Maggette",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2006-10-01,"training",13,26.8856947296372,8
1894,"Corey Maggette",2008,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2007-10-01,"validation",13,27.8850102669405,9
1894,"Corey Maggette",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008-10-01,"training",13,28.8870636550308,10
1894,"Corey Maggette",2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-01,"training",13,29.886379192334,11
1894,"Corey Maggette",2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-10-01,"training",13,30.8856947296372,12
1894,"Corey Maggette",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01,"validation",13,31.8850102669405,13
1894,"Corey Maggette",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-10-01,"training",13,32.8870636550308,14
101258,"Corey Williams",1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992-10-01,"training",33,15.1485284052019,1
101258,"Corey Williams",1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993-10-01,"training",33,16.1478439425051,2
916,"Corie Blount",1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993-10-01,"training",25,24.7392197125257,1
916,"Corie Blount",1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994-10-01,"training",25,25.7385352498289,2
916,"Corie Blount",1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995-10-01,"validation",25,26.7378507871321,3
916,"Corie Blount",1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996-10-01,"training",25,27.7399041752224,4
916,"Corie Blount",1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997-10-01,"training",25,28.7392197125257,5
916,"Corie Blount",1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-10-01,"training",25,29.7385352498289,6
916,"Corie Blount",2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999-10-01,"validation",25,30.7378507871321,7
916,"Corie Blount",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000-10-01,"training",25,31.7399041752224,8
916,"Corie Blount",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001-10-01,"training",25,32.7392197125257,9
916,"Corie Blount",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-10-01,"training",25,33.7385352498289,10
916,"Corie Blount",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-10-01,"validation",25,34.7378507871321,11
722,"Corliss Williamson",1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995-10-01,"validation",13,21.82340862423,1
722,"Corliss Williamson",1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996-10-01,"training",13,22.8254620123203,2
722,"Corliss Williamson",1998,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1997-10-01,"training",13,23.8247775496235,3
722,"Corliss Williamson",1999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998-10-01,"training",13,24.8240930869268,4
722,"Corliss Williamson",2000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1999-10-01,"validation",13,25.82340862423,5
722,"Corliss Williamson",2001,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2000-10-01,"training",13,26.8254620123203,6
722,"Corliss Williamson",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2001-10-01,"training",13,27.8247775496235,7
722,"Corliss Williamson",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002-10-01,"training",13,28.8240930869268,8
722,"Corliss Williamson",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003-10-01,"validation",13,29.82340862423,9
722,"Corliss Williamson",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-10-01,"training",13,30.8254620123203,10
722,"Corliss Williamson",2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-10-01,"training",13,31.8247775496235,11
722,"Corliss Williamson",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-10-01,"training",13,32.8240930869268,12
2451,"Corsley Edwards",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-10-01,"training",57,25.5770020533881,3
724,"Cory Alexander",1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995-10-01,"validation",29,22.2751540041068,1
724,"Cory Alexander",1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996-10-01,"training",29,23.2772073921971,2
724,"Cory Alexander",1998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997-10-01,"training",29,24.2765229295003,3
724,"Cory Alexander",1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-10-01,"training",29,25.2758384668036,4
724,"Cory Alexander",2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999-10-01,"validation",29,26.2751540041068,5
724,"Cory Alexander",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000-10-01,"training",29,27.2772073921971,6
724,"Cory Alexander",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-10-01,"training",29,31.2772073921971,10
1757,"Cory Carr",1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-10-01,"training",49,22.8227241615332,1
202809,"Cory Higgins",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01,"validation",999,22.2970568104038,9999
202809,"Cory Higgins",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-10-01,"training",999,23.2991101984942,9999
203928,"Cory Jefferson",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-01,"training",60,23.7645448323066,1
203928,"Cory Jefferson",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-01,"validation",60,24.7638603696099,2
202709,"Cory Joseph",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01,"validation",29,20.1149897330595,1
202709,"Cory Joseph",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-10-01,"training",29,21.1170431211499,2
202709,"Cory Joseph",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-10-01,"training",29,22.1163586584531,3
202709,"Cory Joseph",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-01,"training",29,23.1156741957563,4
202709,"Cory Joseph",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-01,"validation",29,24.1149897330595,5
202709,"Cory Joseph",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-01,"holdout",29,25.1170431211499,6
202709,"Cory Joseph",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-10-01,"holdout",29,26.1163586584531,7
202709,"Cory Joseph",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-01,"holdout",29,27.1156741957563,8
202709,"Cory Joseph",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-01,"holdout",29,28.1149897330595,9
202709,"Cory Joseph",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-01,"holdout",29,29.1170431211499,10
1626262,"Coty Clarke",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-01,"validation",999,23.2416153319644,9999
2042,"Courtney Alexander",2001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000-10-01,"training",13,23.4305270362765,1
2042,"Courtney Alexander",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001-10-01,"training",13,24.4298425735797,2
2042,"Courtney Alexander",2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-10-01,"training",13,25.429158110883,3
202622,"Courtney Fortson",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01,"validation",999,23.356605065024,9999
201584,"Courtney Lee",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2008-10-01,"training",22,22.9952087611225,1
201584,"Courtney Lee",2010,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2009-10-01,"training",22,23.9945242984257,2
201584,"Courtney Lee",2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-10-01,"training",22,24.993839835729,3
201584,"Courtney Lee",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01,"validation",22,25.9931553730322,4
201584,"Courtney Lee",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-10-01,"training",22,26.9952087611225,5
201584,"Courtney Lee",2014,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2013-10-01,"training",22,27.9945242984257,6
201584,"Courtney Lee",2015,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2014-10-01,"training",22,28.993839835729,7
201584,"Courtney Lee",2016,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2015-10-01,"validation",22,29.9931553730322,8
201584,"Courtney Lee",2017,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016-10-01,"holdout",22,30.9952087611225,9
201584,"Courtney Lee",2018,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017-10-01,"holdout",22,31.9945242984257,10
201584,"Courtney Lee",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-01,"holdout",22,32.993839835729,11
201584,"Courtney Lee",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-01,"holdout",22,33.9931553730322,12
201235,"Courtney Sims",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-01,"validation",999,23.9452429842574,9999
201235,"Courtney Sims",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-10-01,"training",999,24.9472963723477,9999
202342,"Craig Brackins",2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-10-01,"training",21,22.9787816563997,1
202342,"Craig Brackins",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01,"validation",21,23.9780971937029,2
378,"Craig Ehlo",1991,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1990-10-01,"training",48,29.138945927447,8
378,"Craig Ehlo",1992,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1991-10-01,"training",48,30.1382614647502,9
378,"Craig Ehlo",1993,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1992-10-01,"training",48,31.1403148528405,10
378,"Craig Ehlo",1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1993-10-01,"training",48,32.1396303901437,11
378,"Craig Ehlo",1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994-10-01,"training",48,33.138945927447,12
378,"Craig Ehlo",1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995-10-01,"validation",48,34.1382614647502,13
378,"Craig Ehlo",1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996-10-01,"training",48,35.1403148528405,14
77034,"Craig Hodges",1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990-10-01,"training",48,30.2614647501711,9
77034,"Craig Hodges",1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991-10-01,"training",48,31.2607802874743,10
77694,"Craig Neal",1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990-10-01,"training",71,26.6228610540726,3
200783,"Craig Smith",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006-10-01,"training",36,22.8911704312115,1
200783,"Craig Smith",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-01,"validation",36,23.8904859685147,2
200783,"Craig Smith",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-10-01,"training",36,24.8925393566051,3
200783,"Craig Smith",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-01,"training",36,25.8918548939083,4
200783,"Craig Smith",2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-10-01,"training",36,26.8911704312115,5
200783,"Craig Smith",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01,"validation",36,27.8904859685147,6
1626245,"Cristiano Felicio",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-01,"validation",999,23.233401779603,9999
1626245,"Cristiano Felicio",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-01,"holdout",999,24.2354551676934,9999
1626245,"Cristiano Felicio",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-10-01,"holdout",999,25.2347707049966,9999
1626245,"Cristiano Felicio",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-01,"holdout",999,26.2340862422998,9999
1626245,"Cristiano Felicio",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-01,"holdout",999,27.233401779603,9999
1626245,"Cristiano Felicio",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-01,"holdout",999,28.2354551676934,9999
733,"Cuonzo Martin",1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995-10-01,"validation",57,24.0219028062971,1
733,"Cuonzo Martin",1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996-10-01,"training",57,25.0239561943874,2
2414,"Curtis Borchardt",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-10-01,"validation",18,23.047227926078,2
2414,"Curtis Borchardt",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-10-01,"training",18,24.0492813141684,3
1749,"Cuttino Mobley",1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-10-01,"training",41,23.0828199863107,1
1749,"Cuttino Mobley",2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1999-10-01,"validation",41,24.082135523614,2
1749,"Cuttino Mobley",2001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000-10-01,"training",41,25.0841889117043,3
1749,"Cuttino Mobley",2002,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2001-10-01,"training",41,26.0835044490075,4
1749,"Cuttino Mobley",2003,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2002-10-01,"training",41,27.0828199863107,5
1749,"Cuttino Mobley",2004,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2003-10-01,"validation",41,28.082135523614,6
1749,"Cuttino Mobley",2005,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2004-10-01,"training",41,29.0841889117043,7
1749,"Cuttino Mobley",2006,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2005-10-01,"training",41,30.0835044490075,8
1749,"Cuttino Mobley",2007,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2006-10-01,"training",41,31.0828199863107,9
1749,"Cuttino Mobley",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-01,"validation",41,32.082135523614,10
1749,"Cuttino Mobley",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-10-01,"training",41,33.0841889117043,11
201571,"D.J. Augustin",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-10-01,"training",9,20.8925393566051,1
201571,"D.J. Augustin",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-01,"training",9,21.8918548939083,2
201571,"D.J. Augustin",2011,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2010-10-01,"training",9,22.8911704312115,3
201571,"D.J. Augustin",2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01,"validation",9,23.8904859685147,4
201571,"D.J. Augustin",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-10-01,"training",9,24.8925393566051,5
201571,"D.J. Augustin",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013-10-01,"training",9,25.8918548939083,6
201571,"D.J. Augustin",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-10-01,"training",9,26.8911704312115,7
201571,"D.J. Augustin",2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-10-01,"validation",9,27.8904859685147,8
201571,"D.J. Augustin",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-01,"holdout",9,28.8925393566051,9
201571,"D.J. Augustin",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-10-01,"holdout",9,29.8918548939083,10
201571,"D.J. Augustin",2019,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2018-10-01,"holdout",9,30.8911704312115,11
201571,"D.J. Augustin",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-01,"holdout",9,31.8904859685147,12
201571,"D.J. Augustin",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-01,"holdout",9,32.8925393566051,13
202810,"D.J. Kennedy",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01,"validation",999,21.9028062970568,9999
1628391,"D.J. Wilson",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-10-01,"holdout",17,21.6153319644079,1
1628391,"D.J. Wilson",2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-10-01,"holdout",17,22.6146475017112,2
1628391,"D.J. Wilson",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-01,"holdout",17,23.6139630390144,3
1628391,"D.J. Wilson",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-01,"holdout",17,24.6160164271047,4
1626156,"D'Angelo Russell",2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015-10-01,"validation",2,19.6030116358658,1
1626156,"D'Angelo Russell",2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-01,"holdout",2,20.6050650239562,2
1626156,"D'Angelo Russell",2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-10-01,"holdout",2,21.6043805612594,3
1626156,"D'Angelo Russell",2019,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2018-10-01,"holdout",2,22.6036960985626,4
1626156,"D'Angelo Russell",2020,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2019-10-01,"holdout",2,23.6030116358658,5
1626156,"D'Angelo Russell",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-01,"holdout",2,24.6050650239562,6
201161,"Daequan Cook",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-01,"validation",21,20.4271047227926,1
201161,"Daequan Cook",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-10-01,"training",21,21.429158110883,2
201161,"Daequan Cook",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-01,"training",21,22.4284736481862,3
201161,"Daequan Cook",2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-10-01,"training",21,23.4277891854894,4
201161,"Daequan Cook",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-01,"validation",21,24.4271047227926,5
201161,"Daequan Cook",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-10-01,"training",21,25.429158110883,6
2563,"Dahntay Jones",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003-10-01,"validation",20,22.7597535934292,1
2563,"Dahntay Jones",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-10-01,"training",20,23.7618069815195,2
2563,"Dahntay Jones",2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-10-01,"training",20,24.7611225188227,3
2563,"Dahntay Jones",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-10-01,"training",20,25.7604380561259,4
2563,"Dahntay Jones",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-01,"validation",20,26.7597535934292,5
2563,"Dahntay Jones",2009,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2008-10-01,"training",20,27.7618069815195,6
2563,"Dahntay Jones",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-10-01,"training",20,28.7611225188227,7
